Event,Station,dt_ISO,Latitude,Longitude,Depth,Pressure,Salinity,Temperature,CH4_diss,CH4_std_dev,CH4_eq,N2O_diss,N2O_std_dev,N2O_eq,O2,StationDepth,MLD,Cast,Bottle
RVCT_20240522_WLIS-cast02,WLIS-cast02,2024-05-23T16:44:44,40.9571666666667,73.5821666666667,1.63422547720785,1.647,22.8536,17.001,29.4324059348014,0.527425060418622,2.72258831747757,11.0770155876014,0.0800251479774367,9.13591238709534,301.694604005827,20.6129885187899,4,21,11
RVCT_20240522_WLI6-cast01,WLI6-cast01,2024-05-23T17:53:42,40.9616666666667,73.5576666666667,20.9036642297058,21.068,24.1524,11.3559,26.2897469350025,2.28335411334458,3.08033834950995,12.6408212021483,1.48854766527492,10.9711097455655,231.466028802483,21.1021100104856,3,22,0
RVCT_20240522_WLI6-cast01,WLI6-cast01,2024-05-23T17:53:42,40.9616666666667,73.5576666666667,19.6584594915264,19.813,24.1524,11.3559,25.8604801165596,0.974696933628083,3.08033834950995,11.2760426467847,0.189797640002778,10.9711097455655,231.466028802483,21.1021100104856,3,22,1
RVCT_20240522_WLI6-cast01,WLI6-cast01,2024-05-23T17:53:42,40.9616666666667,73.5576666666667,15.1232807320656,15.242,24.0376,11.6693,27.0670890203817,0.329908173310868,3.0593331498315,11.3726641164305,0.159247629309376,10.8590617084323,230.356511395997,21.1021100104856,3,22,3
RVCT_20240522_WLI6-cast01,WLI6-cast01,2024-05-23T17:53:42,40.9616666666667,73.5576666666667,11.8133602691956,11.906,23.8268,12.5086,28.9136542569432,0.0623456654938765,3.0022132911516,11.0239346191009,0.00472712460516714,10.5605139284517,238.385375737186,21.1021100104856,3,22,5
RVCT_20240522_WLI6-cast01,WLI6-cast01,2024-05-23T17:53:42,40.9616666666667,73.5576666666667,9.18006994556897,9.252,23.636,13.3201,31.1489850101467,0.276778999341893,2.94847152877576,10.8815703858928,0.181487856254373,10.2819262112108,250.089328932406,21.1021100104856,3,22,7
RVCT_20240522_WLI6-cast01,WLI6-cast01,2024-05-23T17:53:42,40.9616666666667,73.5576666666667,5.79762129515377,5.843,23.2885,15.2995,31.4336138382191,0.525978025365906,2.82174955345424,10.9613928140539,0.453172803828473,9.6375886139963,265.742638388183,21.1021100104856,3,22,9
RVCT_20240522_WLI6-cast01,WLI6-cast01,2024-05-23T17:53:42,40.9616666666667,73.5576666666667,1.82175871312719,1.836,23.0316,17.2568,28.2523407701351,0.521365190895996,2.70349582031306,10.608111303897,0.144917078127502,9.05039850986751,301.316801733402,21.1021100104856,3,22,11
RVCT_20240522_CLIS-cast01,CLIS-cast01,2024-05-23T23:28:24,41.1383333333333,72.6555,26.821747745435,27.033,25.8719,11.5686,24.2049177376685,0,3.0256457169434,10.7581820071702,0,10.7728479638331,275.006845067081,27.0197559871846,3,25,0
RVCT_20240522_CLIS-cast01,CLIS-cast01,2024-05-23T23:28:24,41.1383333333333,72.6555,25.6341059643187,25.836,25.8719,11.5686,23.7999152613384,1.41007739153255,3.0256457169434,10.8241164271439,0.0678595280431722,10.7728479638331,275.006845067081,27.0197559871846,3,25,1
RVCT_20240522_CLIS-cast01,CLIS-cast01,2024-05-23T23:28:24,41.1383333333333,72.6555,18.0938292178682,18.236,25.8677,11.5674,23.6613683500112,1.71646088993709,3.02582820138102,11.0543101843329,0.41943756695674,10.7735833672829,274.432712858517,27.0197559871846,3,25,3
RVCT_20240522_CLIS-cast01,CLIS-cast01,2024-05-23T23:28:24,41.1383333333333,72.6555,10.5602199304906,10.643,25.7462,11.4693,22.2174333088107,0,3.03581657602054,10.7496291975018,0,10.8188508326766,272.286022694652,27.0197559871846,3,25,5
RVCT_20240522_CLIS-cast01,CLIS-cast01,2024-05-23T23:28:24,41.1383333333333,72.6555,8.19381759440727,8.258,25.4704,11.9436,23.6075040640544,0.686161500068188,3.00702415967194,11.0364284824816,0.268073054645405,10.6596554510833,279.736512682187,27.0197559871846,3,25,7
RVCT_20240522_CLIS-cast01,CLIS-cast01,2024-05-23T23:28:24,41.1383333333333,72.6555,4.68236342368506,4.719,24.2827,14.7828,15.215844447999,0.357816526869758,2.83535444958683,10.3406959308564,0.30055731515103,9.74598076784313,300.02466829373,27.0197559871846,3,25,9
RVCT_20240522_CLIS-cast01,CLIS-cast01,2024-05-23T23:28:24,41.1383333333333,72.6555,1.24328262298937,1.253,24.3558,17.3203,13.2244721387733,0.299194033720787,2.67433580765601,9.5889298456866,0.34075949866999,8.95978821933282,290.764172724691,27.0197559871846,3,25,11
RVCT_20240522_ARTG-cast01,ARTG-cast01,2024-05-23T20:01:58,41.0111666666667,73.2868333333333,30.426089259744,30.666,24.9629,9.7858,18.4247312111929,0.997257575893359,3.18407320095486,11.7068915862861,0.0748882162573545,11.5406001246167,242.408278141536,30.6243945438054,4,24,0
RVCT_20240522_ARTG-cast01,ARTG-cast01,2024-05-23T20:01:58,41.0111666666667,73.2868333333333,28.3277032550009,28.551,24.9629,9.7858,19.1916946603223,0.285953209495747,3.18407320095486,11.9390353788687,0.29076512904784,11.5406001246167,242.408278141536,30.6243945438054,4,24,1
RVCT_20240522_ARTG-cast01,ARTG-cast01,2024-05-23T20:01:58,41.0111666666667,73.2868333333333,20.3628864630331,20.523,24.4588,10.4657,19.9237512222321,0.00333852384274977,3.14192686371805,11.2904311200041,0.18495774508123,11.2998586602807,227.703948051401,30.6243945438054,4,24,3
RVCT_20240522_ARTG-cast01,ARTG-cast01,2024-05-23T20:01:58,41.0111666666667,73.2868333333333,13.8939729987079,14.003,24.0133,12.2774,20.6534091294766,0.584344788171441,3.01491244234269,10.9650421797349,0.189054805997453,10.6330656595871,257.907899811835,30.6243945438054,4,24,5
RVCT_20240522_ARTG-cast01,ARTG-cast01,2024-05-23T20:01:58,41.0111666666667,73.2868333333333,9.62656089496987,9.702,23.8375,12.6322,23.4690854095945,0.399269515665949,2.99304509991447,10.737590673022,0.334174052796813,10.514797738786,256.693596363048,30.6243945438054,4,24,7
RVCT_20240522_ARTG-cast01,ARTG-cast01,2024-05-23T20:01:58,41.0111666666667,73.2868333333333,6.53285469765252,6.584,23.7481,13.1689,23.128158702665,0.945807173572735,2.95670336849242,10.5929723705541,0.412797313863934,10.3281364933087,265.946975089285,30.6243945438054,4,24,9
RVCT_20240522_ARTG-cast01,ARTG-cast01,2024-05-23T20:01:58,41.0111666666667,73.2868333333333,1.72154256082782,1.735,23.6157,15.1613,22.843935019366,0.211634865687997,2.82412198571189,10.3853457981414,0.406119205204829,9.66276045411945,297.263430634132,30.6243945438054,4,24,11
